0,0.0543365,-0.99617,-0.108673,0
0.0132816,0.0362244,-0.99617,-0.126785,0
0.029797,0.0362244,-0.978058,-0.144897,0
0.0467711,0.0362244,-0.99617,-0.126785,0
0.0639543,0.0543365,-0.978058,-0.108673,0
0.0809365,0.0724487,-0.978058,-0.0905609,0
0.0977295,0.0905609,-0.978058,-0.144897,0
0.114487,0.0724487,-0.99617,-0.16301,0
0.131974,0.0905609,-0.99617,-0.181122,0
0.148438,0.126785,-0.978058,-0.126785,0
0.164679,0.181122,-0.978058,-0.126785,0
0.181405,0.217346,-0.978058,-0.108673,0
0.198513,0.253571,-0.978058,-0.16301,0
0.215309,0.289795,-0.99617,-0.16301,0
0.232117,0.326019,-0.99617,-0.144897,0
0.248986,0.362244,-0.959946,-0.126785,0
0.265709,0.434692,-0.959946,-0.126785,0
0.282531,0.470917,-0.99617,-0.144897,0
0.299347,0.434692,-1.05051,-0.144897,0
0.316142,0.41658,-1.06862,-0.181122,0
0.332947,0.41658,-1.06862,-0.253571,0
0.349965,0.398468,-1.06862,-0.289795,0
0.366768,0.344131,-1.05051,-0.235458,0
0.383722,0.289795,-1.05051,-0.199234,0
0.400624,0.199234,-1.05051,-0.16301,0
0.417391,0.0543365,-1.03239,-0.253571,0
0.434214,-0.0543365,-1.05051,-0.253571,0
0.451066,-0.0905609,-1.05051,-0.199234,0
0.468458,-0.16301,-0.99617,-0.126785,0
0.484785,-0.181122,-0.978058,-0.181122,0
0.501027,-0.235458,-0.99617,-0.217346,0
0.518163,-0.253571,-1.01428,-0.235458,0
0.534886,-0.271683,-0.99617,-0.235458,0
0.551734,-0.271683,-1.01428,-0.217346,0
0.568523,-0.235458,-0.978058,-0.217346,0
0.585333,-0.217346,-0.959946,-0.235458,0
0.602485,-0.235458,-0.99617,-0.217346,0
0.619077,-0.253571,-0.99617,-0.181122,0
0.635872,-0.271683,-0.99617,-0.16301,0
0.652706,-0.271683,-0.978058,-0.16301,0
0.669474,-0.217346,-0.978058,-0.126785,0
0.686286,-0.199234,-0.978058,-0.108673,0
0.703033,-0.199234,-0.978058,-0.0905609,0
0.719847,-0.181122,-0.978058,-0.144897,0
0.736646,-0.144897,-0.959946,-0.126785,0
0.753445,-0.126785,-0.978058,-0.144897,0
0.770256,-0.0905609,-0.959946,-0.16301,0
0.787051,-0.108673,-0.959946,-0.126785,0
0.80484,-0.0724487,-0.978058,-0.0905609,0
0.821133,-0.0724487,-0.978058,-0.126785,0
0.837109,-0.0724487,-0.978058,-0.16301,0
0.854525,-0.0362244,-0.959946,-0.199234,0
0.871305,-0.0724487,-0.99617,-0.271683,0
0.888141,-0.0905609,-0.99617,-0.271683,0
0.905013,-0.108673,-0.99617,-0.289795,0
0.921753,-0.181122,-0.905609,-0.0543365,0
