0,-0.0543365,-0.978058,-0.199234,0
0.00924258,-0.0517491,-0.980645,-0.201821,0
0.0252759,-0.0443564,-0.980276,-0.201452,0
0.0428057,-0.0431947,-0.977371,-0.201135,0
0.059874,-0.0447864,-0.974882,-0.198276,0
0.0764102,-0.0487381,-0.972748,-0.198413,0
0.0931974,-0.0495379,-0.970919,-0.195943,0
0.109848,-0.0502234,-0.969352,-0.191238,0
0.126662,-0.050811,-0.970595,-0.19238,0
0.143469,-0.0539021,-0.976836,-0.195947,0
0.160262,-0.0565516,-0.984773,-0.201591,0
0.177728,-0.0562352,-0.994164,-0.209017,0
0.194107,-0.055964,-1.00739,-0.215382,0
0.210771,-0.0557315,-1.02907,-0.215662,0
0.226975,-0.0529447,-1.05025,-0.21849,0
0.244327,-0.0479687,-1.07875,-0.223502,0
0.261138,-0.0385285,-1.11094,-0.23556,0
0.277937,-0.0459617,-1.13335,-0.24072,0
0.294799,-0.0652703,-1.14998,-0.239968,0
0.311563,-0.0973453,-1.15906,-0.241912,0
0.328367,-0.124838,-1.16425,-0.248752,0
0.345203,-0.148403,-1.1687,-0.254615,0
0.36202,-0.166015,-1.16734,-0.257054,0
0.37883,-0.18111,-1.15841,-0.256556,0
0.395649,-0.199224,-1.143,-0.256129,0
0.412431,-0.21475,-1.12461,-0.253176,0
0.429242,-0.228058,-1.10109,-0.253233,0
0.446101,-0.23429,-1.07057,-0.253281,0
0.462862,-0.24222,-1.02889,-0.250735,0
0.479688,-0.251603,-0.99317,-0.245965,0
0.496518,-0.251885,-0.954787,-0.236702,0
0.513958,-0.244363,-0.914124,-0.220999,0
0.530392,-0.237916,-0.871509,-0.204953,0
0.547166,-0.229803,-0.834981,-0.188611,0
0.563225,-0.215086,-0.801084,-0.166842,0
0.58072,-0.186947,-0.774617,-0.150769,0
0.597522,-0.152478,-0.749343,-0.134406,0
0.614326,-0.11517,-0.72768,-0.12038,0
0.631125,-0.0806053,-0.709112,-0.108358,0
0.647927,-0.0483906,-0.690609,-0.0877031,0
0.664775,-0.0207781,-0.674749,-0.0674117,0
0.681537,0.00288988,-0.661155,-0.0474317,0
0.698366,0.0335265,-0.654678,-0.0303059,0
0.715193,0.0675488,-0.654301,-0.0182141,0
0.731983,0.107061,-0.656565,-0.00267483,0
0.748788,0.14869,-0.658506,0.00805711,0
0.765763,0.189548,-0.667932,0.0146685,0
0.78256,0.221981,-0.686361,0.012573,0
0.799374,0.247193,-0.702157,0.00560192,0
0.816278,0.276566,-0.710522,-0.000373268,0
0.832994,0.299156,-0.725455,-0.0158447,0
0.850438,0.321106,-0.740841,-0.0342808,0
0.866736,0.342507,-0.769554,-0.0500832,0
0.883203,0.366026,-0.804515,-0.0713904,0
0.900047,0.388773,-0.844832,-0.0948287,0
0.917054,0.410858,-0.887151,-0.120094,0
0.933873,0.434962,-0.93895,-0.154686,0
0.950692,0.445274,-0.983348,-0.184337,0
0.967748,0.436,-1.0214,-0.21234,0
0.98433,0.420288,-1.05661,-0.244105,0
1.00113,0.383534,-1.08679,-0.279094,0
1.01794,0.318394,-1.10748,-0.31426,0
1.03479,0.23151,-1.11745,-0.344401,0
1.05155,0.141513,-1.11824,-0.372825,0
1.0686,0.0488479,-1.11633,-0.399775,0
1.08539,-0.0305791,-1.11727,-0.422876,0
1.10218,-0.090897,-1.12585,-0.437501,0
1.11898,-0.129661,-1.13578,-0.44745,0
1.1358,-0.155125,-1.14689,-0.448215,0
1.15261,-0.171776,-1.15123,-0.443695,0
1.1694,-0.186048,-1.15754,-0.439822,0
1.18686,-0.195694,-1.16295,-0.441676,0
1.20317,-0.198787,-1.165,-0.443266,0
1.21942,-0.196264,-1.17193,-0.444629,0
1.23663,-0.196688,-1.17787,-0.445797,0
1.25329,-0.202227,-1.17779,-0.441623,0
1.27011,-0.212149,-1.17513,-0.445808,0
1.28701,-0.228416,-1.16509,-0.451982,0
1.30383,-0.247534,-1.15131,-0.454687,0
1.32065,-0.261334,-1.13173,-0.454418,0
1.33745,-0.273162,-1.10978,-0.454188,0
1.35425,-0.283301,-1.08579,-0.45399,0
1.37108,-0.289403,-1.05746,-0.453821,0
1.38789,-0.284284,-1.02542,-0.445913,0
1.40473,-0.274722,-0.987602,-0.431373,0
1.42151,-0.263938,-0.952602,-0.416322,0
1.43831,-0.244345,-0.920014,-0.400835,0
