0,-0.0277131,-0.974755,-0.319343,10
0.0183305,-0.0262468,-0.978025,-0.315963,10
0.0482666,-0.0244541,-0.984984,-0.314942,10
0.0773826,-0.0222741,-0.999966,-0.315922,11
0.105458,-0.0209995,-1.02122,-0.319812,11
0.135607,-0.0205014,-1.04801,-0.326466,12
0.166282,-0.0173989,-1.07842,-0.332245,13
0.192699,-0.015792,-1.11146,-0.335867,13
0.220185,-0.0143468,-1.15319,-0.339579,14
0.251264,-0.0108086,-1.19973,-0.346626,15
0.28228,-0.0110171,-1.24812,-0.349942,16
0.309112,-0.0128373,-1.29387,-0.35082,17
0.340209,-0.00945738,-1.33285,-0.35433,18
0.365993,-0.00689013,-1.35513,-0.364154,18
0.396188,-0.00845793,-1.34938,-0.374798,18
0.428228,-0.0159222,-1.31487,-0.369331,17
0.453694,-0.0193464,-1.24785,-0.355271,16
0.483088,-0.0189736,-1.14997,-0.341457,14
0.514297,-0.0152917,-1.03662,-0.308805,11
0.540354,-0.0162087,-0.910549,-0.269153,8
0.572098,-0.0147835,-0.794708,-0.228991,5
0.600164,-0.0111456,-0.702638,-0.192777,3
0.629918,-0.0110894,-0.63821,-0.150472,2
0.656806,-0.00936545,-0.601237,-0.108701,1
0.688534,-0.00913362,-0.588286,-0.0750638,1
0.71625,-0.00782553,-0.596436,-0.0467048,1
0.744704,-0.00555753,-0.615553,-0.0235863,1
0.773453,-0.00393834,-0.637785,-0.00993374,1
0.801996,-0.00133234,-0.662924,-0.00814995,2
0.831021,-0.001331,-0.691256,-0.00228823,2
