0.0954569,-1.00851,-0.197443,8
0.0426922,-1.01772,-0.210835,8
-0.0227261,-1.02546,-0.220287,7
-0.0894851,-1.03055,-0.224864,7
-0.142035,-1.03033,-0.223476,6
-0.191944,-1.02748,-0.220251,4
-0.213964,-1.02176,-0.213063,3
-0.227904,-1.0234,-0.204192,2
-0.237244,-1.07463,-0.203583,2
-0.245057,-1.13459,-0.209261,2
-0.252585,-1.21919,-0.233646,1
-0.272359,-1.33052,-0.27279,1
-0.288789,-1.37765,-0.303413,1
-0.306247,-1.39992,-0.322792,2
-0.326078,-1.41029,-0.335766,2
-0.336134,-1.41083,-0.342685,2
-0.342949,-1.39573,-0.350642,2
-0.342343,-1.36341,-0.367625,1
-0.328214,-1.30202,-0.390004,1
-0.302213,-1.22399,-0.414752,1
-0.256331,-1.17747,-0.445917,1
-0.199227,-1.21906,-0.488795,1
-0.132627,-1.2664,-0.543266,2
-0.17148,-1.29707,-0.580143,2
-0.207682,-1.31057,-0.594075,3
-0.236636,-1.3117,-0.593775,5
-0.261637,-1.31102,-0.588806,6
-0.261637,-1.29375,-0.576979,6
-0.259755,-1.26198,-0.560542,7
-0.253863,-1.17622,-0.527506,7
