-0.072208,-1.04801,-0.203577,16
-0.0698356,-0.993896,-0.180725,17
-0.0582447,-0.909353,-0.152878,17
-0.0349696,-0.803951,-0.122941,17
-0.00640861,-0.715953,-0.091217,17
0.0646051,-0.632012,-0.0588566,17
0.175472,-0.576026,-0.0336672,17
0.294578,-0.537535,-0.0202198,15
0.389829,-0.519562,-0.0118873,13
0.470102,-0.514567,-0.0105086,13
0.515385,-0.51572,-0.0161577,14
0.533924,-0.528454,-0.0230929,15
0.541844,-0.557936,-0.0414665,16
0.541924,-0.613909,-0.0732158,16
0.534144,-0.69674,-0.113043,16
0.515992,-0.790927,-0.157569,17
0.476054,-0.868311,-0.197294,17
0.387574,-0.916597,-0.236178,17
0.246089,-0.941091,-0.262411,17
0.103964,-0.937453,-0.277399,17
0.00707742,-0.925337,-0.288592,17
0.0312697,-0.917305,-0.301668,17
0.149463,-0.913845,-0.308111,17
0.270591,-0.900945,-0.31002,17
0.33459,-0.882467,-0.322036,16
0.367487,-0.875402,-0.335511,16
0.376863,-0.877505,-0.340863,15
0.376863,-0.882205,-0.351664,15
0.375841,-0.888468,-0.354034,15
0.370717,-0.897069,-0.355523,14
