0.0862338,-1.05865,-0.2151,6
-0.0100841,-1.06288,-0.220917,4
-0.13638,-1.06747,-0.227157,4
-0.277038,-1.06862,-0.244803,3
-0.394664,-1.0536,-0.264768,3
-0.462274,-1.03688,-0.276179,2
-0.501998,-1.02247,-0.30108,2
-0.529598,-1.01532,-0.321829,2
-0.538428,-1.02342,-0.368702,2
-0.542655,-1.04185,-0.403991,3
-0.53665,-1.062,-0.453822,4
-0.500943,-1.10683,-0.506672,4
-0.419609,-1.17186,-0.55496,5
-0.312533,-1.23844,-0.589988,5
-0.267801,-1.30569,-0.621213,6
-0.320512,-1.3221,-0.63494,7
-0.376346,-1.32848,-0.638966,9
-0.3943,-1.33319,-0.639221,9
-0.406847,-1.32761,-0.627059,9
-0.41634,-1.31415,-0.613774,8
-0.417833,-1.28598,-0.590437,8
-0.413046,-1.21734,-0.557423,7
-0.390883,-1.12665,-0.509396,6
-0.321512,-1.0711,-0.464445,4
-0.231342,-1.04226,-0.424818,3
-0.218204,-1.03001,-0.391711,2
-0.217122,-1.01574,-0.36243,2
-0.197747,-0.987584,-0.32636,2
-0.184704,-0.945938,-0.281532,2
-0.175783,-0.910617,-0.213005,2
