-0.204763,-1.19083,-0.262643,13
-0.247422,-1.21057,-0.27041,11
-0.276084,-1.23074,-0.274963,8
-0.296907,-1.24023,-0.281329,5
-0.310122,-1.24112,-0.281279,4
-0.317559,-1.22557,-0.276796,2
-0.316507,-1.1858,-0.272623,1
-0.304798,-1.11467,-0.262006,1
-0.275586,-1.03509,-0.257347,1
-0.220602,-1.02021,-0.267979,1
-0.141187,-1.01928,-0.29821,1
-0.0342288,-1.03988,-0.336886,1
0.00935106,-1.06737,-0.370007,1
-0.0314687,-1.09876,-0.400145,3
-0.124088,-1.12433,-0.416352,5
-0.242009,-1.13969,-0.431637,7
-0.344289,-1.14977,-0.443325,9
-0.420933,-1.15478,-0.444444,11
-0.475055,-1.16156,-0.447133,12
-0.499555,-1.15971,-0.455532,12
-0.507774,-1.14944,-0.472533,11
-0.507387,-1.13133,-0.488672,11
-0.504727,-1.10371,-0.507952,11
-0.493119,-1.0774,-0.514836,11
-0.465864,-1.05692,-0.514802,10
-0.401545,-1.03723,-0.51534,9
-0.269193,-1.02758,-0.515369,9
-0.0943673,-1.01426,-0.506177,9
0.0688014,-0.995905,-0.490828,9
0.165505,-0.977655,-0.468507,10
