0.246679,-0.879416,-0.140099,15
0.264444,-0.776351,-0.116096,15
0.277678,-0.708743,-0.0928199,15
0.286344,-0.665549,-0.0691174,15
0.288792,-0.632707,-0.0558722,15
0.278548,-0.606706,-0.0457143,15
0.240111,-0.595291,-0.040082,15
0.169942,-0.593496,-0.0423605,17
0.0945521,-0.604241,-0.0523586,18
0.0479306,-0.63457,-0.0692368,19
0.0875349,-0.687704,-0.0889247,19
0.116722,-0.72912,-0.124878,19
0.123546,-0.767546,-0.143028,19
0.131798,-0.722935,-0.139472,19
0.140516,-0.640822,-0.110032,19
0.141011,-0.59088,-0.0850278,19
0.141252,-0.552246,-0.0656552,17
0.156084,-0.525582,-0.0549237,15
0.178389,-0.506267,-0.0514396,13
0.228946,-0.50398,-0.0530294,12
0.284207,-0.505244,-0.056822,15
0.328839,-0.510735,-0.0734359,17
0.345879,-0.537271,-0.103386,19
0.348512,-0.603489,-0.155398,19
0.34776,-0.670482,-0.240639,19
0.33913,-0.715813,-0.294612,19
0.321339,-0.758808,-0.331746,19
0.251055,-0.793336,-0.376242,19
0.13697,-0.803937,-0.392402,19
0.0214679,-0.807296,-0.406736,18
