0.0854704,-0.947357,-0.247089,9
0.0993097,-0.945446,-0.244273,9
0.115006,-0.944051,-0.242023,10
0.132673,-0.942636,-0.239221,10
0.152173,-0.943433,-0.239973,10
0.177121,-0.944526,-0.24178,10
0.211865,-0.94425,-0.243352,11
0.251823,-0.94496,-0.240903,11
0.294849,-0.943158,-0.237801,12
0.336732,-0.941321,-0.236408,13
0.370323,-0.939759,-0.232462,13
0.393718,-0.936641,-0.227511,13
0.400347,-0.935462,-0.223974,14
0.401551,-0.934835,-0.223321,14
0.399018,-0.933069,-0.224406,13
0.390849,-0.929862,-0.228208,13
0.372671,-0.928176,-0.232459,13
0.341799,-0.924954,-0.234436,13
0.30619,-0.922372,-0.235305,13
0.25734,-0.921658,-0.232688,13
0.192713,-0.923088,-0.230516,12
0.110732,-0.923682,-0.227963,12
0.0197098,-0.926234,-0.222536,12
-0.0703898,-0.931006,-0.217282,12
-0.137083,-0.932907,-0.212157,12
-0.178206,-0.932827,-0.2088,12
-0.198658,-0.932601,-0.198593,12
-0.222939,-0.9353,-0.199443,12
-0.238618,-0.938459,-0.200906,11
-0.248581,-0.943122,-0.203426,11
