0.256904,-0.867742,-0.138625,13
0.266886,-0.795704,-0.112981,13
0.273062,-0.752411,-0.0843843,14
0.283147,-0.730765,-0.061536,14
0.284511,-0.710378,-0.0435915,14
0.2642,-0.693555,-0.0356324,14
0.19749,-0.689175,-0.0322953,14
0.125642,-0.687551,-0.0333926,14
0.138734,-0.692775,-0.0418923,14
0.24323,-0.719943,-0.0599846,15
0.346213,-0.750744,-0.0876878,16
0.402548,-0.766908,-0.12788,17
0.438578,-0.775885,-0.184625,17
0.450867,-0.793595,-0.233854,18
0.457732,-0.803982,-0.27924,19
0.453284,-0.820087,-0.304351,19
0.437177,-0.835232,-0.32749,19
0.413273,-0.852829,-0.332803,19
0.357757,-0.864306,-0.313419,19
0.313186,-0.869895,-0.294887,19
0.346027,-0.862547,-0.274083,19
0.389493,-0.845383,-0.255136,18
0.439181,-0.798009,-0.224562,17
0.444767,-0.738297,-0.171741,16
0.460083,-0.70788,-0.101773,15
0.461107,-0.69304,-0.053351,15
0.460839,-0.684893,-0.0360767,14
0.452406,-0.684893,-0.0360767,13
0.404543,-0.685081,-0.036396,11
0.287346,-0.691624,-0.0376125,8
