-0.196339,-1.0356,-0.195891,7
-0.224244,-1.04543,-0.201979,6
-0.252849,-1.05108,-0.208939,4
-0.276002,-1.05316,-0.21393,3
-0.285047,-1.04111,-0.216799,2
-0.279623,-1.01322,-0.227856,2
-0.268874,-0.984808,-0.252973,1
-0.250004,-0.989458,-0.293225,1
-0.205088,-1.02835,-0.346137,1
-0.142645,-1.07844,-0.405472,1
-0.0741944,-1.13956,-0.471894,1
-0.00960106,-1.22767,-0.537344,2
0.0165079,-1.30992,-0.589737,4
0.00355263,-1.36967,-0.626369,7
-0.0690362,-1.41202,-0.658322,10
-0.175416,-1.42606,-0.676049,12
-0.276627,-1.42981,-0.684986,14
-0.345012,-1.42775,-0.685074,14
-0.382608,-1.42031,-0.676876,13
-0.402337,-1.4045,-0.662976,9
-0.412744,-1.37715,-0.643212,5
-0.41832,-1.32753,-0.61366,3
-0.417626,-1.23717,-0.567932,2
-0.411607,-1.12385,-0.499252,1
-0.391689,-1.0302,-0.420279,1
-0.349342,-0.975293,-0.345043,1
-0.273767,-0.964241,-0.274642,1
-0.16086,-0.942568,-0.206076,1
-0.0272547,-0.932619,-0.154188,2
0.103251,-0.926562,-0.126506,2
