-0.0138929,-1.02348,-0.412203,8
-0.0227681,-1.02806,-0.448332,6
-0.0358969,-1.03026,-0.475203,5
-0.052406,-1.03409,-0.488794,4
-0.066587,-1.02717,-0.487632,3
-0.0886844,-1.00412,-0.47617,2
-0.106371,-0.974989,-0.454059,2
-0.121681,-0.975328,-0.424133,1
-0.138408,-1.03646,-0.380571,1
-0.155411,-1.12097,-0.341807,1
-0.166159,-1.21034,-0.350385,2
-0.172198,-1.28841,-0.404221,2
-0.171513,-1.3473,-0.478176,3
-0.161353,-1.37919,-0.581407,5
-0.144623,-1.39673,-0.698663,8
-0.133643,-1.40786,-0.783085,11
-0.118309,-1.41153,-0.829965,13
-0.101926,-1.40432,-0.862329,13
-0.0905756,-1.38395,-0.875506,11
-0.0888108,-1.35238,-0.876868,7
-0.0848982,-1.30279,-0.870108,4
-0.0850124,-1.23202,-0.85515,2
-0.0894182,-1.16003,-0.822727,1
-0.0858666,-1.06509,-0.762181,1
-0.0867052,-0.998664,-0.670204,1
-0.0879814,-0.969082,-0.554902,1
-0.0824252,-0.958219,-0.419811,1
-0.0645063,-0.944673,-0.268303,1
-0.0568563,-0.938583,-0.114967,2
-0.05213,-0.935218,0.014495,3
