-0.0312235,-1.07503,-0.217477,9
-0.0462597,-1.09361,-0.237427,8
-0.0570899,-1.10597,-0.28963,7
-0.0771588,-1.11283,-0.364369,7
-0.120883,-1.11843,-0.429966,7
-0.197066,-1.11561,-0.472343,6
-0.270005,-1.10124,-0.502645,6
-0.340306,-1.07473,-0.527023,6
-0.388328,-1.04381,-0.529443,6
-0.403877,-1.02477,-0.528819,6
-0.412056,-1.01142,-0.522797,6
-0.413463,-1.00457,-0.506237,6
-0.402928,-0.993861,-0.497196,6
-0.351936,-0.988744,-0.533023,6
-0.283957,-0.99574,-0.55701,6
-0.182239,-1.0148,-0.551548,5
-0.0552291,-1.04616,-0.557889,5
-0.0168287,-1.09279,-0.557437,5
-0.0133244,-1.12278,-0.550789,5
-0.00328465,-1.13999,-0.530126,5
-0.00368971,-1.14817,-0.504378,6
-0.0127844,-1.14555,-0.423917,6
-0.0880096,-1.14233,-0.359266,7
-0.190735,-1.13418,-0.351837,7
-0.269792,-1.12248,-0.32942,7
-0.325244,-1.09808,-0.331782,7
-0.322933,-1.06834,-0.334509,7
-0.318512,-1.04493,-0.327937,7
-0.314701,-1.01918,-0.323138,7
-0.31069,-1.00145,-0.315322,8
