-0.0411577,-1.26264,-0.334874,12
-0.0487163,-1.34959,-0.348364,11
-0.0610873,-1.40181,-0.361621,9
-0.080452,-1.42011,-0.369301,6
-0.108829,-1.42628,-0.372848,4
-0.151261,-1.41792,-0.369521,2
-0.224498,-1.38411,-0.357152,2
-0.302137,-1.32046,-0.336183,2
-0.356891,-1.23676,-0.308818,2
-0.376169,-1.13123,-0.270935,2
-0.380427,-1.04931,-0.222119,2
-0.380427,-1.00558,-0.180585,2
-0.377318,-0.994952,-0.152739,2
-0.351982,-0.991594,-0.140348,2
-0.297869,-0.991594,-0.13989,1
-0.192708,-1.00108,-0.154387,1
-0.0708887,-1.06744,-0.182179,1
0.00355218,-1.24239,-0.265307,1
0.0229218,-1.36564,-0.342218,1
0.0233299,-1.39959,-0.384871,1
0.0281317,-1.40777,-0.409911,1
0.0394142,-1.40777,-0.41864,3
-0.00871655,-1.40777,-0.43004,7
-0.138519,-1.4029,-0.435538,9
-0.263736,-1.37269,-0.434325,9
-0.327381,-1.28706,-0.42814,8
-0.330926,-1.16304,-0.417602,8
-0.330926,-1.06384,-0.407727,8
-0.330926,-1.00752,-0.37943,8
-0.330583,-0.986243,-0.350443,8
