-0.0521103,-0.938633,-0.256277,9
-0.0502184,-0.936978,-0.247322,9
-0.0484467,-0.934917,-0.238896,10
-0.0471735,-0.933376,-0.232336,10
-0.0504616,-0.93438,-0.230041,10
-0.0571478,-0.935929,-0.227463,10
-0.0667812,-0.936296,-0.224583,11
-0.0808879,-0.933848,-0.222417,12
-0.0966261,-0.931924,-0.22023,13
-0.110308,-0.929042,-0.221267,13
-0.125002,-0.929092,-0.222897,14
-0.148534,-0.925917,-0.222902,14
-0.172364,-0.921843,-0.224664,15
-0.187932,-0.920156,-0.224102,14
-0.17437,-0.914912,-0.226492,14
-0.11535,-0.909622,-0.230184,14
-0.0334825,-0.903118,-0.230793,14
0.077558,-0.899659,-0.228888,14
0.183231,-0.895337,-0.228509,14
0.2717,-0.892429,-0.226104,13
0.34119,-0.891072,-0.22549,13
0.394758,-0.8933,-0.22607,13
0.428034,-0.897383,-0.225529,13
0.446173,-0.902857,-0.218086,14
0.453385,-0.90691,-0.209025,14
0.453665,-0.910083,-0.200922,14
0.447872,-0.91659,-0.181002,14
0.437817,-0.923674,-0.184479,13
0.425273,-0.928503,-0.189476,13
0.409112,-0.93283,-0.193235,13
