-0.0567517,-0.929601,-0.2726,12
-0.0394894,-0.921905,-0.265375,12
0.00666758,-0.9097,-0.258368,13
0.0630577,-0.899968,-0.250486,13
0.127185,-0.897846,-0.247756,14
0.201485,-0.906001,-0.243585,15
0.245772,-0.91209,-0.238793,16
0.270151,-0.913047,-0.232413,17
0.276257,-0.909736,-0.218809,18
0.277145,-0.865946,-0.197641,19
0.276966,-0.800189,-0.167188,19
0.276846,-0.706662,-0.121639,19
0.289812,-0.629224,-0.0781766,19
0.316983,-0.610849,-0.0511197,18
0.360677,-0.608901,-0.0372791,17
0.388131,-0.605818,-0.0134511,15
0.401498,-0.6107,0.00373602,13
0.402346,-0.631806,0.0170653,11
0.401706,-0.650163,0.02857,10
0.394101,-0.651049,0.0291675,10
0.346624,-0.60352,0.0322625,10
0.25612,-0.556671,0.0326195,10
0.129073,-0.521388,0.0356674,11
0.0370968,-0.520584,0.032322,15
0.0139163,-0.520584,0.026928,18
0.0202992,-0.522004,0.0179334,19
0.0238989,-0.555261,0.000884486,19
0.0232665,-0.639064,-0.0398866,19
0.0209101,-0.821028,-0.10391,19
0.0163287,-0.999212,-0.197451,19
