-0.0148924,-0.970488,-0.306188,11
-0.0112981,-0.969595,-0.303095,12
-0.00808529,-0.968499,-0.300855,12
-0.00375574,-0.967458,-0.298877,13
-0.000264476,-0.970632,-0.296723,14
0.00322464,-0.977655,-0.296189,15
0.00745989,-0.990981,-0.297564,16
0.0102856,-1.00877,-0.299267,17
0.0139313,-1.02807,-0.30073,18
0.0198922,-1.05001,-0.300595,18
0.0255626,-1.07076,-0.29855,19
0.0295092,-1.07814,-0.297999,19
0.029617,-1.08484,-0.29295,19
0.0302321,-1.07583,-0.284788,19
0.0297763,-1.05149,-0.276779,19
0.0290812,-0.995869,-0.261999,19
0.0280292,-0.895205,-0.241682,19
0.0272953,-0.782345,-0.213064,18
0.0238543,-0.690888,-0.178917,17
0.0218969,-0.628447,-0.140485,16
0.0213053,-0.591532,-0.103081,14
0.0221111,-0.566106,-0.0710616,11
0.0215743,-0.554594,-0.0428711,8
0.021505,-0.549311,-0.0197744,5
0.0205075,-0.546388,-0.00279199,3
0.0202835,-0.546711,0.00707384,3
0.0198074,-0.55141,0.0183412,3
0.0170306,-0.563916,0.0178284,2
0.0150227,-0.583679,0.0168099,2
0.0119073,-0.608484,0.0151146,2
