0.00792097,-0.931778,-0.139289,8
0.0112321,-0.916877,-0.130928,8
0.0153908,-0.893689,-0.122488,8
0.0192042,-0.867323,-0.115164,8
0.0213626,-0.838725,-0.104786,8
0.0199994,-0.804579,-0.092633,8
0.0204324,-0.767751,-0.0880679,7
0.0213023,-0.722327,-0.0825445,7
0.0226743,-0.669483,-0.0750635,6
0.024189,-0.610974,-0.0701907,6
0.0258182,-0.557921,-0.0613444,6
0.0291881,-0.512376,-0.0459264,6
0.0302137,-0.484582,-0.0340928,6
0.0371298,-0.465445,-0.0336471,6
0.0456524,-0.454566,-0.0375201,7
0.0510412,-0.45721,-0.0463816,8
0.0579318,-0.470714,-0.0569416,10
0.067682,-0.498779,-0.071129,13
0.0725834,-0.545749,-0.0913482,15
0.0777272,-0.599667,-0.115371,16
0.0781583,-0.673322,-0.160445,18
0.0756321,-0.760284,-0.210901,19
0.0721979,-0.855931,-0.265194,19
0.0699025,-0.949907,-0.312402,19
0.0636431,-1.02304,-0.348865,19
0.0601203,-1.06838,-0.378236,19
0.0547337,-1.09172,-0.403432,19
0.0446353,-1.12169,-0.43102,19
0.0368659,-1.13299,-0.460322,18
0.0299924,-1.1444,-0.485503,18
