-0.201193,-0.983658,-0.332828,8
-0.268165,-0.988422,-0.344024,8
-0.319446,-0.995116,-0.351178,7
-0.343514,-1.00508,-0.357532,7
-0.358756,-1.02669,-0.363291,7
-0.357023,-1.09761,-0.370389,7
-0.344546,-1.17913,-0.372361,8
-0.306453,-1.25374,-0.370266,8
-0.244839,-1.33705,-0.366948,7
-0.166823,-1.37846,-0.358149,6
-0.0654356,-1.38789,-0.349255,5
-0.0132134,-1.3902,-0.339363,3
0.018378,-1.39304,-0.325756,2
0.0212591,-1.36219,-0.308766,1
0.0241418,-1.28171,-0.284687,1
0.0032373,-1.19957,-0.249505,1
-0.0696236,-1.08422,-0.214191,1
-0.183326,-0.996351,-0.170708,2
-0.273389,-0.98231,-0.139479,2
-0.319874,-0.979746,-0.130401,2
-0.323827,-0.974602,-0.128384,1
-0.323827,-0.994122,-0.134495,1
-0.323827,-1.04387,-0.168062,1
-0.317643,-1.19241,-0.228515,1
-0.296035,-1.32184,-0.304623,1
-0.254549,-1.37861,-0.342173,1
-0.195983,-1.38698,-0.36078,1
-0.12828,-1.38698,-0.36078,3
-0.0853261,-1.38698,-0.36078,6
-0.061152,-1.38225,-0.359635,12
