-0.0165163,-0.960874,-0.171947,7
-0.0213109,-0.962435,-0.173166,6
-0.0255957,-0.963407,-0.17409,6
-0.0298496,-0.964071,-0.175042,5
-0.0304766,-0.961046,-0.168895,5
-0.0301635,-0.95422,-0.163911,5
-0.0297805,-0.944491,-0.160074,4
-0.0306517,-0.930972,-0.158071,3
-0.0343604,-0.910278,-0.157636,3
-0.0396227,-0.890456,-0.163187,2
-0.0448518,-0.881525,-0.16864,1
-0.0486736,-0.873773,-0.179928,1
-0.0510254,-0.868155,-0.204097,1
-0.0534533,-0.865717,-0.230214,1
-0.056025,-0.875814,-0.261896,1
-0.0614907,-0.916519,-0.297956,1
-0.0630601,-0.995019,-0.332638,1
-0.0643504,-1.08336,-0.376921,1
-0.0609043,-1.16677,-0.420909,2
-0.0583831,-1.24949,-0.462822,3
-0.0532104,-1.32328,-0.492903,5
-0.0497896,-1.3813,-0.512575,6
-0.0479859,-1.40943,-0.532473,8
-0.0415848,-1.42214,-0.559076,11
-0.037305,-1.42614,-0.575724,13
-0.0315278,-1.42332,-0.583838,14
-0.031692,-1.41284,-0.582435,15
-0.0281421,-1.3876,-0.57546,16
-0.0226889,-1.35445,-0.566589,16
-0.0175473,-1.317,-0.557809,16
