0,0.0960703,-0.957213,-0.0954243,0
0.015912,0.103998,-0.951525,-0.0912235,0
0.0331384,0.114756,-0.946649,-0.0876228,0
0.0497836,0.123977,-0.936783,-0.0971389,0
0.0667733,0.135845,-0.922637,-0.0926931,0
0.0835718,0.142054,-0.904825,-0.0888825,0
0.099836,0.147376,-0.889557,-0.0940178,0
0.117193,0.147974,-0.870783,-0.10262,0
0.133981,0.15245,-0.849002,-0.105793,0
0.150904,0.16025,-0.824645,-0.100111,0
0.167598,0.166936,-0.79808,-0.0952407,0
0.184429,0.16474,-0.77531,-0.0910662,0
0.201197,0.147002,-0.744417,-0.087488,0
0.218027,0.127836,-0.712249,-0.0886217,0
0.234881,0.123298,-0.690364,-0.081192,0
0.25188,0.111481,-0.677294,-0.0748236,0
0.268577,0.081534,-0.666091,-0.0777666,0
0.285442,0.0439744,-0.656489,-0.0886906,0
0.302211,0.0117805,-0.648258,-0.0896526,0
0.319006,-0.0158143,-0.646891,-0.0820756,0
0.336518,-0.0434306,-0.645719,-0.0797817,0
0.353465,-0.0710653,-0.639027,-0.0736148,0
0.369776,-0.102679,-0.627603,-0.0767305,0
0.386022,-0.129777,-0.634874,-0.0836018,0
0.402995,-0.160931,-0.646795,-0.106295,0
0.419795,-0.187635,-0.657013,-0.117344,0
0.436602,-0.198632,-0.665771,-0.118413,0
0.453409,-0.212023,-0.678966,-0.131932,0
0.470219,-0.231427,-0.695964,-0.14352,0
0.487044,-0.259951,-0.721909,-0.157653,0
0.503844,-0.276472,-0.7669,-0.169767,0
0.520655,-0.29856,-0.811151,-0.188552,0
0.537453,-0.325421,-0.854769,-0.208854,0
0.554188,-0.364298,-0.909219,-0.226256,0
0.571089,-0.405549,-0.955891,-0.236971,0
0.587883,-0.436943,-1.00727,-0.254557,0
0.604791,-0.455925,-1.057,-0.269631,0
0.621564,-0.476159,-1.10531,-0.290953,0
0.638478,-0.493502,-1.14672,-0.321831,0
0.65522,-0.504405,-1.1879,-0.352499,0
0.672632,-0.509786,-1.2232,-0.378786,0
0.688955,-0.510434,-1.24208,-0.392915,0
0.705369,-0.4991,-1.25258,-0.409228,0
0.72232,-0.48542,-1.26158,-0.431611,0
0.739102,-0.461805,-1.26929,-0.450797,0
0.755929,-0.429672,-1.2759,-0.475643,0
0.772709,-0.378347,-1.28156,-0.492739,0
0.789524,-0.326428,-1.2921,-0.507393,0
0.806397,-0.262107,-1.30683,-0.519954,0
0.823204,-0.195085,-1.32514,-0.547523,0
0.840044,-0.129709,-1.34083,-0.579555,0
0.856839,-0.0657462,-1.3486,-0.607012,0
0.873666,0.000970269,-1.35525,-0.630545,0
0.890448,0.0581558,-1.34958,-0.650717,0
0.907258,0.115099,-1.34472,-0.663807,0
0.924172,0.167871,-1.33487,-0.675026,0
0.940932,0.217068,-1.32073,-0.676242,0
0.957736,0.263201,-1.29155,-0.673082,0
0.97456,0.298779,-1.26085,-0.661973,0
0.991354,0.325312,-1.23454,-0.64825,0
1.00898,0.348053,-1.21198,-0.632286,0
1.0254,0.367547,-1.18128,-0.618604,0
1.04161,0.380291,-1.15496,-0.606875,0
1.05849,0.387252,-1.12671,-0.588421,0
1.07531,0.389254,-1.09681,-0.568402,0
1.09211,0.387007,-1.0598,-0.538641,0
1.109,0.385081,-1.02239,-0.513131,0
1.12578,0.38343,-0.984642,-0.491266,0
1.14257,0.378051,-0.946596,-0.468323,0
1.15938,0.365513,-0.919673,-0.448658,0
1.1764,0.350803,-0.890908,-0.427602,0
1.19321,0.338194,-0.87194,-0.409553,0
1.2101,0.331351,-0.838619,-0.389882,0
1.22686,0.325485,-0.798681,-0.373021,0
1.24365,0.32442,-0.764449,-0.354369,0
1.26046,0.319544,-0.72942,-0.33418,0
1.27738,0.315364,-0.699394,-0.312674,0
1.29411,0.307818,-0.679346,-0.294241,0
1.31088,0.305314,-0.662162,-0.282641,0
1.32767,0.291277,-0.653121,-0.268498,0
1.34516,0.267354,-0.645371,-0.247974,0
1.36146,0.234957,-0.638729,-0.226181,0
1.37771,0.199262,-0.644411,-0.203301,0
1.39464,0.164702,-0.660657,-0.183689,0
1.41156,0.127152,-0.685958,-0.166879,0
1.42838,0.0791122,-0.713333,-0.152471,0
1.44519,0.0260441,-0.742485,-0.131719,0
1.462,-0.0194428,-0.767473,-0.109731,0
1.47882,-0.054468,-0.78889,-0.0992855,0
1.49564,-0.0884531,-0.818624,-0.0903323,0
1.51274,-0.117583,-0.849799,-0.0994613,0
1.52949,-0.146516,-0.876519,-0.103085,0
1.54641,-0.171315,-0.899423,-0.114593,0
1.56329,-0.192571,-0.919054,-0.120256,0
1.58003,-0.1989,-0.941569,-0.129311,0
1.59683,-0.200361,-0.95518,-0.141273,0
1.61372,-0.201614,-0.966846,-0.151527,0
1.63061,-0.214578,-0.982534,-0.156114,0
1.64741,-0.178127,-0.984604,-0.147444,0
