0,0.316673,-1.11069,-0.0467442,0
0.0840273,0.458105,-1.09396,-0.0405718,0
0.167989,0.511631,-0.940163,-0.0297009,0
0.252286,0.219373,-0.657048,-0.00807109,0
0.352964,-0.060177,-0.563936,0.0155622,0
0.437064,-0.198434,-0.60579,0.0210211,0
0.521252,-0.300344,-0.660004,-0.0260687,0
0.60509,-0.386814,-0.743162,-0.0720259,0
0.70732,-0.154811,-0.940597,-0.117765,0
0.790425,0.0556381,-1.06219,-0.14232,0
0.874297,0.0454122,-1.09049,-0.212737,0
0.958748,0.0257396,-1.0609,-0.296829,0
1.05928,-0.208011,-0.98212,-0.363955,0
1.1436,-0.0855123,-1.1073,-0.409968,0
1.22823,-0.002117,-1.24395,-0.481372,0
1.32851,0.0613416,-1.32273,-0.545716,0
1.41255,0.151656,-1.31455,-0.602255,0
1.49667,0.293555,-1.27122,-0.609685,0
1.5809,0.37863,-1.20497,-0.58396,0
1.68143,0.295002,-1.0375,-0.573413,0
1.76573,0.233172,-0.903127,-0.513717,0
1.84979,0.234845,-0.746238,-0.437785,0
1.93353,0.209486,-0.599461,-0.381331,0
2.03458,0.0244695,-0.538743,-0.328611,0
2.11854,-0.257703,-0.61371,-0.314609,0
2.20261,-0.343639,-0.774002,-0.318442,0
2.2867,-0.349661,-0.901215,-0.29999,0
2.38735,-0.383499,-0.955055,-0.256885,0
2.47141,-0.358317,-0.945183,-0.245863,0
2.55626,-0.332944,-0.956728,-0.291141,0
